#{"t_start": 1748318511.7280183, "env_id": "None"}
r,l,t
-0.002179,20,85.022436
-0.002467,20,85.050979
-0.0023,20,85.077111
-0.000781,20,85.105172
-0.001803,20,85.140693
-0.002101,20,85.167844
-0.003498,20,85.197906
-0.001262,20,85.228444
-0.002507,20,85.259043
-0.003563,20,85.290581
-0.002593,20,85.321652
-0.002988,20,86.294779
-0.002274,20,86.31896
-0.002542,20,86.342395
-0.001902,20,86.366517
-0.001956,20,86.393213
-0.001819,20,86.417844
-0.002068,20,86.441879
-0.002957,20,86.466551
-0.001374,20,86.491277
-0.002031,20,86.515517
-0.001798,20,86.540646
-0.002949,20,86.567208
-0.002305,20,86.595151
-0.001679,20,86.622183
-0.001869,20,86.647742
-0.002343,20,86.673843
-0.001645,20,86.700027
-0.001162,20,86.723575
-0.001079,20,86.747823
-0.001646,20,86.772038
-0.001936,20,86.795724
-0.001572,20,86.820725
-0.00388,20,86.84434
-0.002056,20,86.867581
-0.001369,20,86.893627
-0.001737,20,86.920655
-0.00181,20,86.946203
-0.002796,20,86.972129
-0.001101,20,86.996725
-0.001661,20,87.022738
-0.001557,20,87.047322
-0.001497,20,87.070851
-0.003071,20,87.09487
-0.001435,20,87.120881
-0.00242,20,87.149396
-0.002419,20,87.174912
-0.002365,20,87.200434
-0.000979,20,87.22495
-0.002515,20,87.252983
-0.00108,20,87.278671
-0.000597,20,87.30368
-0.001686,20,87.329249
-0.000796,20,87.356805
-0.00172,20,87.382838
-0.001527,20,87.409376
-0.003163,20,87.435897
-0.002408,20,87.463908
-0.001902,20,87.489616
-0.001377,20,87.516748
-0.001824,20,87.542314
-0.001488,20,87.57083
-0.002772,20,87.597872
-0.002043,20,87.622884
-0.002678,20,87.650412
-0.002407,20,87.677707
-0.001857,20,87.70422
-0.001572,20,87.730753
-0.002559,20,87.755787
-0.000628,20,87.784302
-0.001759,20,87.809864
-0.001113,20,87.835613
-0.00143,20,87.861198
-0.002916,20,87.891269
-0.002185,20,87.920787
-0.002491,20,87.947553
-0.003092,20,87.975194
-0.001203,20,88.003715
-0.001655,20,88.031363
-0.002296,20,88.057561
-0.00214,20,88.08469
-0.003303,20,88.112232
-0.00159,20,88.140781
-0.002171,20,88.167329
-0.001379,20,88.193865
-0.002024,20,88.221908
-0.002798,20,88.248456
-0.002394,20,88.275005
-0.00262,20,88.301042
-0.002881,20,88.328588
-0.001832,20,88.355131
-0.002502,20,88.381169
-0.001713,20,88.407719
-0.002214,20,88.437806
-0.002177,20,88.464392
-0.002492,20,88.491516
-0.001588,20,88.520102
-0.001824,20,88.548683
-0.002402,20,88.575793
-0.000999,20,88.602342
-0.001628,20,88.632443
-0.001976,20,88.660003
-0.003128,20,88.688555
-0.001492,20,88.715611
-0.002112,20,88.744668
-0.001616,20,88.777765
-0.00148,20,88.808356
-0.002087,20,88.838606
-0.001534,20,88.869159
-0.002712,20,88.899216
-0.002026,20,88.927765
-0.002256,20,88.967394
-0.00343,20,89.00196
-0.003767,20,90.025549
-0.002384,20,90.050848
-0.002117,20,90.075951
-0.002661,20,90.102226
-0.002333,20,90.128813
-0.001907,20,90.153935
-0.001902,20,90.179535
-0.003067,20,90.204657
-0.00156,20,90.231699
-0.001662,20,90.25725
-0.002457,20,90.283789
-0.001356,20,90.310338
-0.001762,20,90.338896
-0.002797,20,90.365994
-0.002157,20,90.392028
-0.003447,20,90.419084
-0.001654,20,90.447621
-0.002043,20,90.474161
-0.0018,20,90.500712
-0.003441,20,90.526263
-0.002246,20,90.554315
-0.002807,20,90.58136
-0.002455,20,90.607418
-0.002934,20,90.633956
-0.002748,20,90.660996
-0.001806,20,90.688073
-0.002483,20,90.714118
-0.001881,20,90.740165
-0.002607,20,90.768707
-0.002671,20,90.793759
-0.002229,20,90.81931
-0.002888,20,90.844857
-0.004478,20,90.871897
-0.002479,20,90.897442
-0.001966,20,90.920986
-0.001321,20,90.945532
-0.002368,20,90.97257
-0.001751,20,90.999652
-0.001343,20,91.023718
-0.001965,20,91.049871
-0.000928,20,91.075954
-0.002523,20,91.102319
-0.001611,20,91.128855
-0.002206,20,91.167905
-0.001924,20,91.196025
-0.002706,20,91.220563
-0.003099,20,91.245099
-0.002081,20,91.271657
-0.002284,20,91.301709
-0.001737,20,91.330248
-0.002752,20,91.359792
-0.001771,20,91.38933
-0.002398,20,91.419384
-0.001575,20,91.447921
-0.00262,20,91.476445
-0.002897,20,91.50649
-0.003284,20,91.537024
-0.002654,20,91.56507
-0.001776,20,91.593605
-0.001248,20,91.623659
-0.002194,20,91.655209
-0.00257,20,91.682231
-0.001781,20,91.711799
-0.002697,20,91.744835
-0.002384,20,91.77737
-0.002105,20,91.809431
-0.001866,20,91.841969
-0.002715,20,91.875018
-0.001378,20,91.907064
-0.002389,20,91.939602
-0.002078,20,91.969136
-0.002273,20,91.997675
-0.001061,20,92.026736
-0.003307,20,92.057284
-0.001949,20,92.085815
-0.002153,20,92.11486
-0.001579,20,92.142886
-0.002771,20,92.174938
-0.002252,20,92.204991
-0.00153,20,92.23401
-0.003953,20,92.26507
-0.00255,20,92.293602
-0.001911,20,92.32214
-0.002216,20,92.351679
-0.002592,20,92.382213
-0.001684,20,92.410255
-0.001365,20,92.439796
-0.002974,20,92.471799
-0.002387,20,92.500865
-0.001941,20,92.530414
-0.003093,20,92.557963
-0.002256,20,92.586526
-0.003198,20,92.614581
-0.00229,20,92.64068
-0.002318,20,92.668807
-0.002302,20,92.698429
-0.001918,20,92.72951
-0.000754,20,92.760216
-0.002506,20,92.790773
-0.002764,20,92.820534
-0.003358,20,92.850388
-0.001364,20,92.877244
-0.002669,20,92.905575
-0.002505,20,93.911963
-0.002196,20,93.938444
-0.000703,20,93.964942
-0.003843,20,93.993597
-0.002379,20,94.021148
-0.001124,20,94.047719
-0.002244,20,94.073751
-0.001796,20,94.102832
-0.001601,20,94.127634
-0.003533,20,94.155025
-0.002223,20,94.183587
-0.001237,20,94.210174
-0.002114,20,94.236744
-0.002303,20,94.261793
-0.003071,20,94.286366
-0.002432,20,94.311924
-0.002618,20,94.3355
-0.002493,20,94.359731
-0.002198,20,94.384279
-0.002136,20,94.409868
-0.001639,20,94.433895
-0.002035,20,94.457436
-0.002689,20,94.481436
-0.001664,20,94.507537
-0.002631,20,94.531589
-0.002187,20,94.556162
-0.002133,20,94.579802
-0.001555,20,94.603884
-0.000746,20,94.630939
-0.001734,20,94.655428
-0.002222,20,94.679429
-0.002759,20,94.702963
-0.002185,20,94.729429
-0.001859,20,94.753666
-0.001613,20,94.776717
-0.001475,20,94.80176
-0.002935,20,94.826841
-0.001625,20,94.85188
-0.001783,20,94.876431
-0.003048,20,94.900487
-0.001521,20,94.92557
-0.002568,20,94.950615
-0.002759,20,94.975204
-0.002394,20,95.000237
-0.002041,20,95.023811
-0.001533,20,95.049878
-0.000761,20,95.07355
-0.001335,20,95.097124
-0.001429,20,95.121878
-0.001161,20,95.147441
-0.002226,20,95.172489
-0.001771,20,95.19863
-0.001629,20,95.224764
-0.002354,20,95.250804
-0.00134,20,95.278376
-0.001659,20,95.303933
-0.002073,20,95.328999
-0.002502,20,95.353553
-0.002492,20,95.379601
-0.002999,20,95.403675
-0.002894,20,95.428731
-0.002174,20,95.452779
-0.000915,20,95.478339
-0.001633,20,95.50288
-0.001673,20,95.526503
-0.001445,20,95.550649
-0.00285,20,95.574299
-0.002029,20,95.599355
-0.00111,20,95.624545
-0.003388,20,95.649112
-0.00216,20,95.67402
-0.001063,20,95.701103
-0.003129,20,95.728023
-0.001066,20,95.755215
-0.002521,20,95.781246
-0.00332,20,95.809815
-0.001942,20,95.836372
-0.003952,20,95.86269
-0.001959,20,95.890254
-0.002753,20,95.922515
-0.000962,20,95.952204
-0.001916,20,95.98089
-0.001558,20,96.011069
-0.00132,20,96.038617
-0.002458,20,96.083686
-0.00141,20,96.121548
-0.00195,20,96.154328
-0.001201,20,96.187115
-0.004956,20,96.219776
-0.002956,20,96.249361
-0.002135,20,96.281925
-0.001245,20,96.311568
-0.001807,20,96.349117
-0.001259,20,96.381682
-0.000951,20,96.414881
-0.001762,20,96.445436
-0.002412,20,96.477581
-0.00307,20,96.509636
-0.001898,20,96.54381
-0.001837,20,96.57655
-0.002621,20,96.609636
-0.003048,20,96.642199
-0.002275,20,97.629825
-0.000858,20,97.65452
-0.002171,20,97.680728
-0.001099,20,97.70634
-0.002316,20,97.732392
-0.002112,20,97.759398
-0.002742,20,97.786967
-0.001474,20,97.81465
-0.001678,20,97.840562
-0.002293,20,97.867356
-0.001784,20,97.892382
-0.001293,20,97.917479
-0.002831,20,97.944035
-0.001357,20,97.970086
-0.001679,20,97.996657
-0.001038,20,98.022169
-0.002109,20,98.049746
-0.002506,20,98.076286
-0.001458,20,98.102321
-0.000915,20,98.125718
-0.003049,20,98.14985
-0.003014,20,98.175111
-0.001814,20,98.200285
-0.002308,20,98.224568
-0.002145,20,98.248787
-0.001342,20,98.274548
-0.001442,20,98.299383
-0.001854,20,98.322967
-0.002479,20,98.349547
-0.003883,20,98.375108
-0.002726,20,98.401142
-0.003499,20,98.425231
-0.002081,20,98.449292
-0.001033,20,98.473812
-0.00156,20,98.499869
-0.001215,20,98.523924
-0.001039,20,98.54796
-0.002722,20,98.57198
-0.00199,20,98.598181
-0.002374,20,98.622733
-0.002229,20,98.646944
-0.002262,20,98.67178
-0.001558,20,98.699329
-0.002744,20,98.726476
-0.001575,20,98.754611
-0.001614,20,98.781629
-0.001504,20,98.809735
-0.002256,20,98.836314
-0.001539,20,98.863499
-0.002312,20,98.890061
-0.002482,20,98.918963
-0.002028,20,98.945765
-0.001598,20,98.972794
-0.002514,20,98.99935
-0.002659,20,99.028399
-0.001688,20,99.054627
-0.002448,20,99.080852
-0.003061,20,99.107543
-0.001727,20,99.135503
-0.001482,20,99.162082
-0.00197,20,99.188169
-0.000914,20,99.214282
-0.002087,20,99.241378
-0.003423,20,99.269707
-0.001306,20,99.295274
-0.001528,20,99.322327
-0.00163,20,99.352429
-0.001904,20,99.379671
-0.001576,20,99.40596
-0.001142,20,99.433676
-0.001428,20,99.46177
-0.003017,20,99.489317
-0.00234,20,99.515412
-0.002074,20,99.542462
-0.000906,20,99.571155
-0.002292,20,99.598734
-0.001152,20,99.627141
-0.00162,20,99.652305
-0.001413,20,99.682098
-0.003457,20,99.708487
-0.002625,20,99.736662
-0.002329,20,99.763708
-0.00184,20,99.792797
-0.001554,20,99.821434
-0.001698,20,99.853382
-0.002079,20,99.88667
-0.003456,20,99.917749
-0.001133,20,99.9473
-0.001589,20,99.976439
-0.00199,20,100.007006
-0.0013,20,100.036186
-0.001431,20,100.06575
-0.001611,20,100.094319
-0.001212,20,100.123991
-0.002,20,100.153455
-0.001054,20,100.182078
-0.003507,20,100.213661
-0.001795,20,100.242699
-0.001513,20,100.272118
-0.001175,20,100.30428
-0.001317,20,100.335949
-0.001701,20,100.36612
-0.00178,20,101.444157
-0.001368,20,101.471723
-0.001308,20,101.500851
-0.002149,20,101.525901
-0.001044,20,101.553423
-0.003366,20,101.580578
-0.001384,20,101.606867
-0.001783,20,101.633415
-0.002273,20,101.658694
-0.001039,20,101.68474
-0.001611,20,101.713443
-0.001037,20,101.739552
-0.001369,20,101.766699
-0.001751,20,101.792744
-0.001417,20,101.821316
-0.00134,20,101.848896
-0.000839,20,101.873441
-0.001564,20,101.901509
-0.00133,20,101.927835
-0.00172,20,101.953895
-0.00197,20,101.978469
-0.001598,20,102.002519
-0.002525,20,102.028639
-0.001436,20,102.052701
-0.001915,20,102.076804
-0.000738,20,102.101899
-0.002451,20,102.12747
-0.002502,20,102.153501
-0.001663,20,102.177048
-0.001622,20,102.20208
-0.001948,20,102.22768
-0.002027,20,102.252768
-0.001072,20,102.276867
-0.001854,20,102.300913
-0.001241,20,102.324998
-0.002517,20,102.352033
-0.001695,20,102.377575
-0.001345,20,102.401607
-0.002394,20,102.427661
-0.002758,20,102.453758
-0.002035,20,102.478872
-0.001507,20,102.504523
-0.001513,20,102.528661
-0.000982,20,102.554733
-0.001377,20,102.57877
-0.001553,20,102.603801
-0.002996,20,102.627855
-0.001394,20,102.65595
-0.001985,20,102.68352
-0.001889,20,102.709785
-0.001518,20,102.735909
-0.001482,20,102.765593
-0.001272,20,102.792632
-0.001612,20,102.819692
-0.001791,20,102.847237
-0.002576,20,102.875781
-0.000993,20,102.901817
-0.001933,20,102.929869
-0.001514,20,102.955412
-0.001331,20,102.983967
-0.000869,20,103.012036
-0.0016,20,103.039655
-0.001792,20,103.06692
-0.00199,20,103.094949
-0.001401,20,103.12101
-0.00146,20,103.147633
-0.000591,20,103.173743
-0.001794,20,103.203864
-0.001372,20,103.231073
-0.002506,20,103.256631
-0.002256,20,103.282694
-0.001097,20,103.310791
-0.002347,20,103.338022
-0.0027,20,103.364686
-0.001727,20,103.392763
-0.001559,20,103.419816
-0.001375,20,103.448363
-0.001454,20,103.476913
-0.001834,20,103.506468
-0.001178,20,103.533013
-0.001257,20,103.561564
-0.000906,20,103.58811
-0.001783,20,103.621662
-0.001754,20,103.649824
-0.000887,20,103.67794
-0.001032,20,103.70656
-0.002198,20,103.737623
-0.001843,20,103.764723
-0.001645,20,103.791799
-0.001079,20,103.820942
-0.002248,20,103.848011
-0.001572,20,103.87462
-0.001094,20,103.902656
-0.00197,20,103.931715
-0.001512,20,103.958902
-0.001192,20,103.985965
-0.00156,20,104.019801
-0.000815,20,104.054938
-0.002806,20,104.084588
-0.000942,20,104.115149
-0.001586,20,104.156803
-0.001263,20,104.189713
-0.001184,20,104.220831
-0.000793,20,105.264566
-0.001388,20,105.28961
-0.000955,20,105.317681
-0.001465,20,105.342713
-0.001331,20,105.368261
-0.00075,20,105.393799
-0.000648,20,105.419353
-0.001663,20,105.4469
-0.001166,20,105.471933
-0.001526,20,105.497478
-0.001254,20,105.523572
-0.000873,20,105.551991
-0.001395,20,105.577546
-0.001522,20,105.60258
-0.001159,20,105.626643
-0.000855,20,105.65579
-0.001659,20,105.683813
-0.001491,20,105.708482
-0.002971,20,105.737098
-0.001597,20,105.764717
-0.001286,20,105.788756
-0.001046,20,105.815866
-0.001038,20,105.840962
-0.00094,20,105.86851
-0.001733,20,105.894558
-0.001277,20,105.921108
-0.001529,20,105.94766
-0.000934,20,105.974199
-0.0018,20,106.000244
-0.001951,20,106.025301
-0.001043,20,106.05134
-0.001532,20,106.078512
-0.001592,20,106.104682
-0.001969,20,106.130809
-0.002468,20,106.156472
-0.001159,20,106.18455
-0.001522,20,106.211103
-0.001494,20,106.237658
-0.001467,20,106.264747
-0.001356,20,106.291835
-0.003263,20,106.318514
-0.001836,20,106.343651
-0.001935,20,106.369721
-0.000831,20,106.396596
-0.001193,20,106.42177
-0.001049,20,106.447838
-0.001571,20,106.47247
-0.002016,20,106.49862
-0.001813,20,106.523667
-0.001474,20,106.548712
-0.001468,20,106.573747
-0.001869,20,106.599306
-0.001986,20,106.624468
-0.002267,20,106.648539
-0.000999,20,106.672592
-0.001859,20,106.698724
-0.001055,20,106.729786
-0.001635,20,106.757336
-0.001259,20,106.783875
-0.001454,20,106.812083
-0.001927,20,106.839633
-0.001749,20,106.866185
-0.001469,20,106.893724
-0.001408,20,106.921787
-0.001674,20,106.949337
-0.001498,20,106.975889
-0.001256,20,107.001923
-0.001512,20,107.0315
-0.00159,20,107.064593
-0.000875,20,107.093645
-0.00135,20,107.122733
-0.001271,20,107.153421
-0.001324,20,107.18397
-0.001862,20,107.212506
-0.001686,20,107.242035
-0.000816,20,107.271571
-0.001625,20,107.301106
-0.001948,20,107.329161
-0.002089,20,107.358706
-0.001351,20,107.38724
-0.00163,20,107.41628
-0.001108,20,107.443808
-0.001663,20,107.47435
-0.001826,20,107.503892
-0.001413,20,107.533954
-0.000604,20,107.564495
-0.001874,20,107.593523
-0.001454,20,107.623571
-0.001213,20,107.652104
-0.001946,20,107.684152
-0.001671,20,107.713701
-0.001991,20,107.742231
-0.00129,20,107.773853
-0.001289,20,107.803452
-0.002018,20,107.838639
-0.000994,20,107.867799
-0.001658,20,107.896431
-0.001559,20,107.922524
-0.001942,20,107.950613
-0.002202,20,107.977161
-0.001473,20,108.006776
-0.001072,20,108.033871
-0.001182,20,109.053521
-0.001313,20,109.080623
-0.00125,20,109.106744
-0.001015,20,109.132775
-0.000787,20,109.158807
-0.001099,20,109.185348
-0.000911,20,109.21089
-0.001118,20,109.237443
-0.001141,20,109.264997
-0.000925,20,109.291721
-0.00102,20,109.318857
-0.001584,20,109.344459
-0.002396,20,109.373012
-0.001473,20,109.399622
-0.002374,20,109.424725
-0.000481,20,109.448788
-0.001364,20,109.471829
-0.001468,20,109.498874
-0.001124,20,109.52242
-0.000954,20,109.54797
-0.001575,20,109.572003
-0.001896,20,109.598548
-0.00085,20,109.6236
-0.000806,20,109.649647
-0.001529,20,109.677198
-0.001468,20,109.705743
-0.000974,20,109.730294
-0.000848,20,109.753834
-0.001503,20,109.77888
-0.00184,20,109.804419
-0.001139,20,109.828978
-0.001054,20,109.962713
-0.001295,20,109.989264
-0.001752,20,110.017914
-0.001129,20,110.04446
-0.002284,20,110.070508
-0.001103,20,110.095053
-0.001644,20,110.120599
-0.000767,20,110.145144
-0.001905,20,110.169184
-0.001031,20,110.193723
-0.000933,20,110.21828
-0.000907,20,110.244825
-0.002119,20,110.268865
-0.00087,20,110.293404
-0.001044,20,110.31846
-0.001255,20,110.343994
-0.002386,20,110.36904
-0.000859,20,110.392074
-0.001116,20,110.417629
-0.000863,20,110.442662
-0.002012,20,110.469211
-0.001048,20,110.494755
-0.001914,20,110.521799
-0.001281,20,110.548348
-0.00105,20,110.573831
-0.001063,20,110.599879
-0.001528,20,110.625498
-0.001635,20,110.650577
-0.001482,20,110.680926
-0.001136,20,110.709169
-0.002431,20,110.738319
-0.002002,20,110.769855
-0.001114,20,110.79839
-0.001857,20,110.826736
-0.001028,20,110.856285
-0.001001,20,110.887839
-0.000681,20,110.916884
-0.002461,20,110.944711
-0.000774,20,110.974677
-0.001508,20,111.005228
-0.00167,20,111.035385
-0.001277,20,111.063992
-0.001336,20,111.09361
-0.001015,20,111.122172
-0.001683,20,111.152721
-0.001003,20,111.182284
-0.001281,20,111.211835
-0.00071,20,111.240953
-0.001309,20,111.270507
-0.001574,20,111.30104
-0.000936,20,111.330604
-0.001246,20,111.359805
-0.001982,20,111.389347
-0.001277,20,111.420542
-0.00122,20,111.447236
-0.00162,20,111.476086
-0.00111,20,111.502077
-0.001763,20,111.531958
-0.001111,20,111.557721
-0.001394,20,111.584447
-0.001216,20,111.610419
-0.001791,20,111.639148
-0.001544,20,111.665884
-0.001506,20,111.69164
-0.000841,20,111.717939
-0.000971,20,111.746783
-0.001648,20,111.773979
-0.001273,20,111.79973
-0.000924,20,111.827667
-0.001177,20,111.853936
-0.001106,20,111.881522
-0.001434,20,111.908817
-0.000987,20,112.957139
-0.00176,20,112.983661
-0.001227,20,113.011693
-0.000792,20,113.037893
-0.001344,20,113.064612
-0.001068,20,113.089658
-0.001603,20,113.117769
-0.001013,20,113.14358
-0.001484,20,113.170243
-0.001046,20,113.194979
-0.001283,20,113.223928
-0.001614,20,113.249991
-0.001618,20,113.277135
-0.001251,20,113.303677
-0.000731,20,113.330708
-0.000777,20,113.357055
-0.001203,20,113.381223
-0.00129,20,113.404772
-0.001446,20,113.428979
-0.001707,20,113.454677
-0.001776,20,113.478076
-0.000786,20,113.502106
-0.001585,20,113.527772
-0.001159,20,113.555911
-0.000837,20,113.581951
-0.000754,20,113.606507
-0.001012,20,113.630248
-0.001431,20,113.655808
-0.000918,20,113.679848
-0.001654,20,113.702858
-0.001014,20,113.726889
-0.001377,20,113.750899
-0.001271,20,113.77617
-0.001892,20,113.803687
-0.001809,20,113.828895
-0.001186,20,113.854792
-0.001543,20,113.88283
-0.000541,20,113.908372
-0.000672,20,113.932906
-0.00107,20,113.957423
-0.000938,20,113.983936
-0.000973,20,114.007539
-0.00181,20,114.032087
-0.001083,20,114.056161
-0.001702,20,114.081201
-0.001236,20,114.105859
-0.001879,20,114.130408
-0.002166,20,114.154271
-0.001487,20,114.17867
-0.001487,20,114.204296
-0.000666,20,114.228458
-0.001282,20,114.252477
-0.001048,20,114.276508
-0.000749,20,114.302589
-0.00133,20,114.326642
-0.002042,20,114.351691
-0.000815,20,114.375767
-0.001409,20,114.401788
-0.000956,20,114.425874
-0.001427,20,114.450905
-0.000679,20,114.477023
-0.001514,20,114.505576
-0.000567,20,114.532792
-0.000968,20,114.559865
-0.001687,20,114.586401
-0.000906,20,114.614947
-0.000953,20,114.641506
-0.000941,20,114.668042
-0.001195,20,114.695599
-0.000912,20,114.72213
-0.0013,20,114.749681
-0.001015,20,114.776434
-0.001212,20,114.803545
-0.001584,20,114.831637
-0.001352,20,114.857218
-0.001324,20,114.883731
-0.001238,20,114.912281
-0.000937,20,114.941347
-0.001426,20,114.967915
-0.001529,20,114.994599
-0.001241,20,115.020696
-0.0012,20,115.048849
-0.001213,20,115.075391
-0.001152,20,115.10243
-0.001213,20,115.12946
-0.00172,20,115.158011
-0.001965,20,115.185559
-0.001293,20,115.211607
-0.00112,20,115.23867
-0.000796,20,115.267334
-0.001316,20,115.293937
-0.002464,20,115.320803
-0.000942,20,115.348858
-0.001009,20,115.377396
-0.0011,20,115.404935
-0.001187,20,115.432639
-0.000671,20,115.458722
-0.00097,20,115.487782
-0.00124,20,115.515305
-0.001153,20,115.542593
-0.000951,20,115.569715
-0.00111,20,115.597474
-0.001248,20,116.646032
-0.001515,20,116.672055
-0.002096,20,116.697819
-0.000835,20,116.722364
-0.001086,20,116.750138
-0.000655,20,116.773728
-0.001484,20,116.800233
-0.002427,20,116.82787
-0.001462,20,116.855931
-0.000913,20,116.88359
-0.001312,20,116.909702
-0.000659,20,116.936747
-0.001024,20,116.964675
-0.001716,20,116.990775
-0.001378,20,117.016972
-0.001373,20,117.042546
-0.001247,20,117.069711
-0.000989,20,117.095254
-0.001129,20,117.121303
-0.000823,20,117.145484
-0.000871,20,117.169822
-0.001067,20,117.19656
-0.001058,20,117.220646
-0.001003,20,117.244741
-0.000829,20,117.268825
-0.001735,20,117.295309
-0.001,20,117.319855
-0.000945,20,117.344395
-0.00091,20,117.369442
-0.001721,20,117.394987
-0.001388,20,117.419533
-0.00153,20,117.443567
-0.000685,20,117.468117
-0.001261,20,117.49115
-0.000768,20,117.517245
-0.000851,20,117.54178
-0.001288,20,117.56841
-0.001385,20,117.592963
-0.000684,20,117.617978
-0.00167,20,117.64287
-0.001235,20,117.668403
-0.001108,20,117.692422
-0.000678,20,117.718478
-0.001086,20,117.7425
-0.001437,20,117.766957
-0.001158,20,117.791986
-0.001039,20,117.819031
-0.000799,20,117.843565
-0.00077,20,117.868605
-0.001457,20,117.892634
-0.000528,20,117.917674
-0.000651,20,117.943706
-0.001183,20,117.967241
-0.001247,20,117.992266
-0.001155,20,118.016804
-0.001538,20,118.042333
-0.000923,20,118.066731
-0.000951,20,118.091755
-0.001171,20,118.116286
-0.001532,20,118.141328
-0.000816,20,118.164868
-0.001046,20,118.188897
-0.000998,20,118.212923
-0.00093,20,118.236973
-0.001678,20,118.262674
-0.000994,20,118.288203
-0.001173,20,118.314741
-0.000667,20,118.34181
-0.001584,20,118.369354
-0.000847,20,118.395711
-0.000591,20,118.42225
-0.001149,20,118.448788
-0.000555,20,118.47766
-0.001025,20,118.506284
-0.001586,20,118.534886
-0.001043,20,118.563577
-0.00084,20,118.594136
-0.0015,20,118.623681
-0.000827,20,118.652228
-0.001566,20,118.682769
-0.000752,20,118.711315
-0.000968,20,118.740367
-0.001138,20,118.768916
-0.001346,20,118.80007
-0.001906,20,118.83082
-0.001135,20,118.860008
-0.001139,20,118.891596
-0.002129,20,118.921315
-0.0015,20,118.950976
-0.001165,20,118.980628
-0.001258,20,119.0099
-0.000682,20,119.040025
-0.001093,20,119.06976
-0.000937,20,119.098927
-0.001293,20,119.128983
-0.001616,20,119.162057
-0.000612,20,119.192715
-0.000531,20,119.223861
-0.001536,20,119.253572
-0.000929,20,119.282709
-0.001181,20,119.311766
-0.000789,20,119.344717
-0.001199,20,120.344378
-0.000484,20,120.370409
-0.000963,20,120.398962
-0.000945,20,120.430924
-0.000927,20,120.455478
-0.001185,20,120.482219
-0.000559,20,120.508773
-0.000983,20,120.534851
-0.00036,20,120.560883
-0.001236,20,120.586565
-0.001149,20,120.614831
-0.001222,20,120.640965
-0.001092,20,120.667509
-0.001473,20,120.692545
-0.000902,20,120.722123
-0.000766,20,120.747886
-0.000861,20,120.772921
-0.000666,20,120.799602
-0.000629,20,120.826675
-0.00087,20,120.852703
-0.000649,20,120.877397
-0.001272,20,120.903787
-0.000821,20,120.931333
-0.001175,20,120.955894
-0.001338,20,120.982015
-0.000571,20,121.006747
-0.001725,20,121.033624
-0.000669,20,121.057669
-0.000944,20,121.081787
-0.000978,20,121.106342
-0.000749,20,121.132289
-0.000748,20,121.155839
-0.000539,20,121.180874
-0.001192,20,121.204917
-0.001161,20,121.228463
-0.00081,20,121.254507
-0.000912,20,121.278624
-0.001088,20,121.303657
-0.000697,20,121.32772
-0.001323,20,121.354257
-0.00106,20,121.379303
-0.001119,20,121.403844
-0.001426,20,121.4274
-0.001033,20,121.452434
-0.00076,20,121.477978
-0.001407,20,121.502011
-0.000981,20,121.526071
-0.000608,20,121.550104
-0.000593,20,121.575655
-0.000985,20,121.600689
-0.001357,20,121.62675
-0.000328,20,121.653783
-0.000688,20,121.679845
-0.000974,20,121.705925
-0.001171,20,121.729526
-0.000611,20,121.753659
-0.001394,20,121.778951
-0.001326,20,121.803514
-0.000867,20,121.82769
-0.000928,20,121.85176
-0.000759,20,121.878827
-0.001089,20,121.906541
-0.000909,20,121.932683
-0.000674,20,121.960937
-0.001253,20,121.989478
-0.001153,20,122.016631
-0.001216,20,122.042833
-0.001242,20,122.069528
-0.001064,20,122.097657
-0.001132,20,122.123827
-0.000883,20,122.150486
-0.000809,20,122.177714
-0.001103,20,122.206301
-0.000612,20,122.232835
-0.000876,20,122.25992
-0.001405,20,122.286486
-0.000586,20,122.314578
-0.000719,20,122.341613
-0.000713,20,122.367827
-0.00054,20,122.394477
-0.000908,20,122.423553
-0.001098,20,122.4501
-0.000808,20,122.476649
-0.00089,20,122.504186
-0.00113,20,122.531749
-0.000915,20,122.558925
-0.000797,20,122.586496
-0.00071,20,122.6126
-0.00095,20,122.641096
-0.000788,20,122.668647
-0.000661,20,122.696197
-0.000973,20,122.723741
-0.000513,20,122.751855
-0.000726,20,122.779042
-0.000631,20,122.806655
-0.000905,20,122.833703
-0.00076,20,122.862748
-0.000949,20,122.890296
-0.000999,20,122.916847
-0.000444,20,122.946895
-0.000891,20,122.973978
-0.000698,20,123.00154
-0.000564,20,123.028754
-0.001164,20,123.992869
-0.000549,20,124.019685
-0.001008,20,124.045713
-0.001018,20,124.071253
-0.000714,20,124.09658
-0.000545,20,124.122472
-0.00076,20,124.149037
-0.000917,20,124.174535
-0.000674,20,124.200611
-0.001322,20,124.227188
-0.001545,20,124.252263
-0.00092,20,124.277726
-0.001087,20,124.303711
-0.000651,20,124.329054
-0.000765,20,124.355844
-0.000703,20,124.380709
-0.001049,20,124.404919
-0.000813,20,124.429018
-0.000433,20,124.454697
-0.001142,20,124.478257
-0.000734,20,124.502207
-0.00096,20,124.525751
-0.000755,20,124.550948
-0.001242,20,124.57563
-0.001135,20,124.599731
-0.000732,20,124.623991
-0.000978,20,124.647562
-0.000926,20,124.672718
-0.000741,20,124.697602
-0.001157,20,124.720934
-0.00097,20,124.74474
-0.001475,20,124.770269
-0.000886,20,124.794579
-0.000975,20,124.819123
-0.00076,20,124.842179
-0.000945,20,124.868971
-0.000553,20,124.893553
-0.000695,20,124.917753
-0.001118,20,124.940804
